user_id,place_id,rating,title
51,85399,5,Sakkara Pyramids
51,85401,4,Mosque of Mohamed Ali
51,85412,3,Gezira Island
51,85414,3.5,Zamalk
51,85438,4,Great Sphinx of Giza
51,85510,4,Tiran Island
51,85565,4,Ras Muhammad National Park
51,85736,5,King Tutankhamun Museum
51,85774,5,Aqua Blue Water Park
51,85780,5,Old Market of Sharm
51,85788,5,Karnak Temple
51,85796,2.5,Temple of Medinat Habu
51,85881,1.5,Pyramids of Giza
51,85885,4.5,Khan-el-Khalili
51,86000,4,The Egyptian Museum
51,86014,5,Old Cairo
51,86028,5,Al Azhar Mosque
51,86059,5,The Hanging Church
51,86066,4,Museum Of Modern Egyptian Art
51,86068,3.5,Statue of Ramesses II
51,86142,2.5,Cairo Tower
51,86190,3.5,Grand Egyptian Museum
51,86237,4,Pyramid of Khafre
51,86279,5,Giza Solar Boat Museum
51,86286,3.5,Red and Bent Pyramid
51,86290,2,Egypt Papyrus Museum
51,86293,1.5,Pyramid of Djoser
51,86295,4.5,Luxor Museum
51,86298,0.5,Mortuary Temple of Hatshepsut - Deir el-Bahari
51,86320,1,Valley of Artisans
51,86332,3.5,Avenue of Sphinxes
51,86345,3,Colossi of Memnon
51,86347,3,Temple of Seti
51,86355,4,Coptic Orthodox Church of Alexandria
51,86377,4.5,Bibliotheca Alexandrina - Library in Alexandria
51,86487,4,Citadel of Qaitbay or The Fort of Qaitbay
51,86504,3,Alexandria National Museum
51,86548,3.5,Stanley Bridge in Alexandria
51,86593,3.5,The Blue Hole of Dahab
51,86628,4,Mount Sinai
51,86644,5,St. Catherine's Monastery
51,86668,3,Dahab's Eel Garden
51,86721,3.5,Coloured Canyon
51,86781,4,Great Sand Sea in Siwa
51,86815,5,Mit Ghamr Dovecotes
51,86817,4.5,Samir Lama Memorial
51,86833,0.5,Magic Lake in Fayoum
51,86835,3,Fjord Bay
51,86864,1.5,Fortress of Shali in Siwa Oasis
51,86880,3.5,Philae Island
51,86882,3,Mahmya Island
51,86892,4,Sannur Valley Cave
51,86898,2.5,Great Pyramid of Giza
51,86911,0.5,Luxor Temple
51,86922,0.5,Nile River Cruise
51,86960,3.5,Valley of the Kings
51,87028,3,Egyptian Antiquities Museum
51,87192,2.5,Siwa Oasis at Libyan Border
51,87194,5,The White Desert in Farafra
51,87197,5,Sakkara Pyramids
51,87222,4,Mosque of Mohamed Ali
51,87232,5,Gezira Island
51,87234,3,Zamalk
51,87287,2.5,Great Sphinx of Giza
51,87298,3.5,Tiran Island
51,87304,4,Ras Muhammad National Park
51,87306,4.5,King Tutankhamun Museum
51,87413,4,Aqua Blue Water Park
51,87430,5,Old Market of Sharm
51,87444,1.5,Karnak Temple
51,87483,2,Temple of Medinat Habu
51,87485,4,Pyramids of Giza
51,87520,4,Khan-el-Khalili
51,87522,3.5,The Egyptian Museum
51,87529,5,Old Cairo
51,87660,3.5,Al Azhar Mosque
51,87785,5,The Hanging Church
51,87834,5,Museum Of Modern Egyptian Art
51,87867,5,Statue of Ramesses II
51,87869,5,Cairo Tower
51,87876,4.5,Grand Egyptian Museum
51,87960,4,Pyramid of Khafre
51,88069,0.5,Giza Solar Boat Museum
51,88094,3,Red and Bent Pyramid
51,88108,2.5,Egypt Papyrus Museum
51,88125,2.5,Pyramid of Djoser
51,88129,5,Luxor Museum
51,88140,4.5,Mortuary Temple of Hatshepsut - Deir el-Bahari
51,88163,5,Valley of Artisans
51,88179,3.5,Avenue of Sphinxes
51,88235,5,Colossi of Memnon
51,88267,4,Temple of Seti
51,88272,5,Coptic Orthodox Church of Alexandria
51,88327,5,Bibliotheca Alexandrina - Library in Alexandria
51,88345,5,Citadel of Qaitbay or The Fort of Qaitbay
51,88356,4,Alexandria National Museum
51,88405,3.5,Stanley Bridge in Alexandria
51,88448,2.5,The Blue Hole of Dahab
51,88515,3.5,Mount Sinai
51,88593,5,St. Catherine's Monastery
51,88672,4,Dahab's Eel Garden
51,88697,5,Coloured Canyon
51,88699,4,Great Sand Sea in Siwa
51,88744,3.5,Mit Ghamr Dovecotes
51,88746,0.5,Samir Lama Memorial
51,88785,3,Magic Lake in Fayoum
51,88810,5,Fjord Bay
51,88812,5,Fortress of Shali in Siwa Oasis
51,88911,3,Philae Island
51,88932,5,Mahmya Island
51,88954,5,Sannur Valley Cave
51,89028,5,Great Pyramid of Giza
51,89030,4.5,Luxor Temple
51,89039,3,Nile River Cruise
51,89047,5,Valley of the Kings
51,89072,5,Egyptian Antiquities Museum
51,89085,5,Siwa Oasis at Libyan Border
51,89087,5,The White Desert in Farafra
51,89090,3,Sakkara Pyramids
51,89118,5,Mosque of Mohamed Ali
51,89190,3.5,Gezira Island
51,89208,2,Zamalk
51,89281,0.5,Great Sphinx of Giza
51,89305,3.5,Tiran Island
51,89343,4.5,Ras Muhammad National Park
51,89386,0.5,King Tutankhamun Museum
51,89388,4,Aqua Blue Water Park
51,89427,5,Old Market of Sharm
51,89470,4.5,Karnak Temple
51,89492,0.5,Temple of Medinat Habu
51,89580,2,Pyramids of Giza
51,89582,3,Khan-el-Khalili
51,89586,0.5,The Egyptian Museum
51,89678,4,Old Cairo
51,89745,2.5,Al Azhar Mosque
51,89753,3,The Hanging Church
51,89759,5,Museum Of Modern Egyptian Art
51,89761,3,Statue of Ramesses II
51,89774,4,Cairo Tower
51,89804,3.5,Grand Egyptian Museum
51,89837,3.5,Pyramid of Khafre
51,89840,3.5,Giza Solar Boat Museum
51,89862,3,Red and Bent Pyramid
51,89864,5,Egypt Papyrus Museum
51,89898,4.5,Pyramid of Djoser
51,89904,5,Luxor Museum
51,89939,3,Mortuary Temple of Hatshepsut - Deir el-Bahari
51,89945,4,Valley of Artisans
51,90057,4,Avenue of Sphinxes
51,90243,4,Colossi of Memnon
51,90245,4.5,Temple of Seti
51,90249,3,Coptic Orthodox Church of Alexandria
51,90343,4.5,Bibliotheca Alexandrina - Library in Alexandria
51,90345,3.5,Citadel of Qaitbay or The Fort of Qaitbay
51,90353,2.5,Alexandria National Museum
51,90357,3.5,Stanley Bridge in Alexandria
51,90374,5,The Blue Hole of Dahab
51,90376,1.5,Mount Sinai
51,90384,3.5,St. Catherine's Monastery
51,90403,4,Dahab's Eel Garden
51,90405,4,Coloured Canyon
51,90428,4,Great Sand Sea in Siwa
51,90430,3.5,Mit Ghamr Dovecotes
51,90439,0.5,Samir Lama Memorial
51,90469,3.5,Magic Lake in Fayoum
51,90471,5,Fjord Bay
51,90522,5,Fortress of Shali in Siwa Oasis
51,90524,4.5,Philae Island
51,90528,0.5,Mahmya Island
51,90531,5,Sannur Valley Cave
51,90576,4,Great Pyramid of Giza
51,90600,5,Luxor Temple
51,90603,4.5,Nile River Cruise
51,90630,3,Valley of the Kings
51,90647,2,Egyptian Antiquities Museum
51,90717,5,Siwa Oasis at Libyan Border
51,90719,5,The White Desert in Farafra
51,90738,0.5,Sakkara Pyramids
51,90746,0.5,Mosque of Mohamed Ali
51,90769,5,Gezira Island
51,90809,3,Zamalk
51,90863,3.5,Great Sphinx of Giza
51,90866,2.5,Tiran Island
51,90888,4,Ras Muhammad National Park
51,90890,5,King Tutankhamun Museum
51,90943,2.5,Aqua Blue Water Park
51,90945,4.5,Old Market of Sharm
51,91077,5,Karnak Temple
51,91079,5,Temple of Medinat Habu
51,91094,3.5,Pyramids of Giza
51,91104,5,Khan-el-Khalili
51,91126,5,The Egyptian Museum
51,91128,5,Old Cairo
51,91233,3.5,Al Azhar Mosque
51,91261,4,The Hanging Church
51,91266,5,Museum Of Modern Egyptian Art
51,91273,3.5,Statue of Ramesses II
51,91323,2.5,Cairo Tower
51,91325,3.5,Grand Egyptian Museum
51,91337,5,Pyramid of Khafre
51,91353,3.5,Giza Solar Boat Museum
51,91355,5,Red and Bent Pyramid
51,91386,4,Egypt Papyrus Museum
51,91414,5,Pyramid of Djoser
51,91470,3.5,Luxor Museum
51,91483,5,Mortuary Temple of Hatshepsut - Deir el-Bahari
51,91485,5,Valley of Artisans
51,91488,5,Avenue of Sphinxes
51,91500,5,Colossi of Memnon
51,91529,3.5,Temple of Seti
51,91535,4.5,Coptic Orthodox Church of Alexandria
51,91542,3.5,Bibliotheca Alexandrina - Library in Alexandria
51,91571,5,Citadel of Qaitbay or The Fort of Qaitbay
51,91622,1.5,Alexandria National Museum
51,91628,5,Stanley Bridge in Alexandria
51,91630,3.5,The Blue Hole of Dahab
51,91653,4,Mount Sinai
51,91658,0.5,St. Catherine's Monastery
51,91660,5,Dahab's Eel Garden
51,91666,3,Coloured Canyon
51,91671,5,Great Sand Sea in Siwa
51,91688,5,Mit Ghamr Dovecotes
52,91690,4,Samir Lama Memorial
52,91784,4,Magic Lake in Fayoum
52,91842,4,Fjord Bay
52,91860,5,Fortress of Shali in Siwa Oasis
52,91869,5,Philae Island
52,91873,5,Mahmya Island
52,91890,5,Sannur Valley Cave
52,91935,5,Great Pyramid of Giza
52,91947,4,Luxor Temple
52,91974,3.5,Nile River Cruise
52,91976,5,Valley of the Kings
52,91978,5,Egyptian Antiquities Museum
52,91981,4,Siwa Oasis at Libyan Border
52,92008,5,The White Desert in Farafra
52,92046,4,Sakkara Pyramids
52,92048,5,Mosque of Mohamed Ali
52,92094,4.5,Gezira Island
52,92192,4,Zamalk
52,92198,4.5,Great Sphinx of Giza
52,92234,5,Tiran Island
52,92243,4,Ras Muhammad National Park
52,92259,5,King Tutankhamun Museum
52,92264,5,Aqua Blue Water Park
52,92309,4.5,Old Market of Sharm
52,92348,4.5,Karnak Temple
52,92391,5,Temple of Medinat Habu
52,92420,3.5,Pyramids of Giza
52,92422,4.5,Khan-el-Khalili
52,92427,5,The Egyptian Museum
52,92439,4,Old Cairo
52,92475,5,Al Azhar Mosque
52,92494,5,The Hanging Church
52,92507,4,Museum Of Modern Egyptian Art
52,92509,5,Statue of Ramesses II
52,92535,3,Cairo Tower
52,92637,4.5,Grand Egyptian Museum
52,92643,3,Pyramid of Khafre
52,92665,4.5,Giza Solar Boat Museum
52,92674,3,Red and Bent Pyramid
52,92681,4.5,Egypt Papyrus Museum
52,92694,5,Pyramid of Djoser
52,92730,5,Luxor Museum
52,92760,4,Mortuary Temple of Hatshepsut - Deir el-Bahari
52,92938,5,Valley of Artisans
52,92954,5,Avenue of Sphinxes
52,93006,5,Colossi of Memnon
52,93008,4,Temple of Seti
52,93022,3.5,Coptic Orthodox Church of Alexandria
52,93040,5,Bibliotheca Alexandrina - Library in Alexandria
52,93114,4,Citadel of Qaitbay or The Fort of Qaitbay
52,93134,5,Alexandria National Museum
52,93139,5,Stanley Bridge in Alexandria
52,93193,5,The Blue Hole of Dahab
52,93208,5,Mount Sinai
52,93242,4,St. Catherine's Monastery
52,93270,4.5,Dahab's Eel Garden
52,93272,3.5,Coloured Canyon
52,93287,5,Great Sand Sea in Siwa
52,93297,5,Mit Ghamr Dovecotes
52,93320,4.5,Samir Lama Memorial
52,93326,4.5,Magic Lake in Fayoum
52,93363,4,Fjord Bay
52,93443,3,Fortress of Shali in Siwa Oasis
52,93502,5,Philae Island
52,93510,5,Mahmya Island
52,93512,4,Sannur Valley Cave
52,93563,4,Great Pyramid of Giza
52,93598,5,Luxor Temple
52,93610,4.5,Nile River Cruise
52,93721,5,Valley of the Kings
52,93723,4,Egyptian Antiquities Museum
52,93740,5,Siwa Oasis at Libyan Border
52,93766,5,The White Desert in Farafra
52,93790,5,Sakkara Pyramids
52,93805,5,Mosque of Mohamed Ali
52,93819,5,Gezira Island
52,93831,5,Zamalk
52,93838,3,Great Sphinx of Giza
52,93840,4,Tiran Island
52,93855,3,Ras Muhammad National Park
52,93980,5,King Tutankhamun Museum
52,93982,3,Aqua Blue Water Park
52,93988,5,Old Market of Sharm
52,94011,5,Karnak Temple
52,94015,5,Temple of Medinat Habu
52,94018,4,Pyramids of Giza
52,94070,4,Khan-el-Khalili
52,94122,3,The Egyptian Museum
52,94130,4,Old Cairo
52,94150,4,Al Azhar Mosque
52,94160,5,The Hanging Church
52,94262,4,Museum Of Modern Egyptian Art
52,94266,5,Statue of Ramesses II
52,94323,4,Cairo Tower
52,94325,4,Grand Egyptian Museum
52,94405,3.5,Pyramid of Khafre
52,94478,5,Giza Solar Boat Museum
52,94494,4,Red and Bent Pyramid
52,94503,5,Egypt Papyrus Museum
52,94661,4,Pyramid of Djoser
52,94677,5,Luxor Museum
52,94735,4.5,Mortuary Temple of Hatshepsut - Deir el-Bahari
52,94777,4.5,Valley of Artisans
52,94780,5,Avenue of Sphinxes
52,94799,4.5,Colossi of Memnon
52,94810,5,Temple of Seti
52,94833,4,Coptic Orthodox Church of Alexandria
52,94864,5,Bibliotheca Alexandrina - Library in Alexandria
52,94867,4,Citadel of Qaitbay or The Fort of Qaitbay
52,94896,5,Alexandria National Museum
52,94919,5,Stanley Bridge in Alexandria
52,94931,5,The Blue Hole of Dahab
52,94953,3.5,Mount Sinai
52,94959,5,St. Catherine's Monastery
52,94985,3,Dahab's Eel Garden
52,95004,5,Coloured Canyon
52,95067,3.5,Great Sand Sea in Siwa
52,95088,5,Mit Ghamr Dovecotes
52,95105,5,Samir Lama Memorial
52,95135,4.5,Magic Lake in Fayoum
52,95145,5,Fjord Bay
52,95147,4,Fortress of Shali in Siwa Oasis
52,95149,5,Philae Island
52,95163,5,Mahmya Island
52,95165,5,Sannur Valley Cave
52,95167,5,Great Pyramid of Giza
52,95170,5,Luxor Temple
52,95175,4.5,Nile River Cruise
52,95182,5,Valley of the Kings
52,95193,5,Egyptian Antiquities Museum
53,95199,5,Siwa Oasis at Libyan Border
53,95201,5,The White Desert in Farafra
53,95207,5,Sakkara Pyramids
53,95218,5,Mosque of Mohamed Ali
53,95307,5,Gezira Island
53,95309,5,Zamalk
53,95311,5,Great Sphinx of Giza
53,95313,5,Tiran Island
53,95377,5,Ras Muhammad National Park
53,95441,5,King Tutankhamun Museum
53,95449,5,Aqua Blue Water Park
53,95473,5,Old Market of Sharm
53,95475,5,Karnak Temple
53,95497,5,Temple of Medinat Habu
53,95499,5,Pyramids of Giza
53,95508,5,Khan-el-Khalili
53,95510,5,The Egyptian Museum
53,95519,5,Old Cairo
53,95543,5,Al Azhar Mosque
53,95558,5,The Hanging Church
54,95583,3,Museum Of Modern Egyptian Art
54,95624,3,Statue of Ramesses II
54,95633,3,Cairo Tower
54,95654,3,Grand Egyptian Museum
54,95690,3,Pyramid of Khafre
54,95717,3,Giza Solar Boat Museum
54,95720,3,Red and Bent Pyramid
54,95738,3,Egypt Papyrus Museum
54,95744,3,Pyramid of Djoser
54,95761,3,Luxor Museum
54,95771,3,Mortuary Temple of Hatshepsut - Deir el-Bahari
54,95780,3,Valley of Artisans
54,95796,3,Avenue of Sphinxes
54,95839,4,Colossi of Memnon
54,95843,3,Temple of Seti
54,95858,3,Coptic Orthodox Church of Alexandria
54,95873,4,Bibliotheca Alexandrina - Library in Alexandria
54,95875,3,Citadel of Qaitbay or The Fort of Qaitbay
54,95939,3,Alexandria National Museum
54,95949,2,Stanley Bridge in Alexandria
54,95965,3,The Blue Hole of Dahab
54,96004,3,Mount Sinai
54,96007,3,St. Catherine's Monastery
54,96020,3,Dahab's Eel Garden
54,96079,3,Coloured Canyon
54,96084,2,Great Sand Sea in Siwa
54,96110,3,Mit Ghamr Dovecotes
54,96114,3,Samir Lama Memorial
54,96121,3,Magic Lake in Fayoum
54,96150,3,Fjord Bay
54,96281,4,Fortress of Shali in Siwa Oasis
54,96283,3,Philae Island
54,96373,3,Mahmya Island
55,96411,0.5,Sannur Valley Cave
55,96417,0.5,Great Pyramid of Giza
55,96430,4,Luxor Temple
55,96432,4,Nile River Cruise
55,96448,0.5,Valley of the Kings
55,96471,0.5,Egyptian Antiquities Museum
55,96488,2,Siwa Oasis at Libyan Border
55,96518,0.5,The White Desert in Farafra
55,96520,3,Sakkara Pyramids
55,96530,0.5,Mosque of Mohamed Ali
55,96563,3,Gezira Island
55,96567,0.5,Zamalk
55,96588,3.5,Great Sphinx of Giza
55,96606,5,Tiran Island
55,96608,2.5,Ras Muhammad National Park
55,96610,2.5,King Tutankhamun Museum
55,96616,4,Aqua Blue Water Park
55,96655,1,Old Market of Sharm
55,96691,5,Karnak Temple
55,96726,5,Temple of Medinat Habu
55,96728,5,Pyramids of Giza
55,96737,4.5,Khan-el-Khalili
55,96811,4.5,The Egyptian Museum
55,96815,5,Old Cairo
55,96821,4,Al Azhar Mosque
56,96829,4,The Hanging Church
56,96832,4,Museum Of Modern Egyptian Art
56,96861,5,Statue of Ramesses II
56,96917,4,Cairo Tower
56,96935,5,Grand Egyptian Museum
56,96945,4,Pyramid of Khafre
56,96964,4,Giza Solar Boat Museum
56,96975,4,Red and Bent Pyramid
56,97024,3,Egypt Papyrus Museum
56,97168,4,Pyramid of Djoser
56,97172,3,Luxor Museum
56,97188,3,Mortuary Temple of Hatshepsut - Deir el-Bahari
56,97194,3,Valley of Artisans
56,97225,3,Avenue of Sphinxes
56,97230,4,Colossi of Memnon
56,97285,4,Temple of Seti
56,97304,5,Coptic Orthodox Church of Alexandria
56,97306,3,Bibliotheca Alexandrina - Library in Alexandria
56,97328,3,Citadel of Qaitbay or The Fort of Qaitbay
56,97470,4,Alexandria National Museum
56,97643,4,Stanley Bridge in Alexandria
56,97665,4,The Blue Hole of Dahab
56,97701,3,Mount Sinai
56,97742,4,St. Catherine's Monastery
56,97752,4,Dahab's Eel Garden
56,97757,3,Coloured Canyon
56,97785,3,Great Sand Sea in Siwa
56,97836,5,Mit Ghamr Dovecotes
56,97858,4,Samir Lama Memorial
56,97860,5,Magic Lake in Fayoum
56,97866,5,Fjord Bay
56,97870,3,Fortress of Shali in Siwa Oasis
56,97904,3,Philae Island
56,97913,4,Mahmya Island
56,97921,3,Sannur Valley Cave
56,97923,3,Great Pyramid of Giza
56,97936,3,Luxor Temple
56,97938,3,Nile River Cruise
56,97950,4,Valley of the Kings
56,97988,5,Egyptian Antiquities Museum
56,98061,4,Siwa Oasis at Libyan Border
56,98083,4,The White Desert in Farafra
56,98122,3,Sakkara Pyramids
56,98124,5,Mosque of Mohamed Ali
56,98154,4,Gezira Island
56,98160,4,Zamalk
57,98175,5,Great Sphinx of Giza
57,98203,3,Tiran Island
57,98230,3,Ras Muhammad National Park
57,98239,3,King Tutankhamun Museum
57,98243,3,Aqua Blue Water Park
57,98279,4,Old Market of Sharm
57,98296,3,Karnak Temple
57,98361,5,Temple of Medinat Habu
57,98491,3,Pyramids of Giza
57,98499,1,Khan-el-Khalili
57,98503,4,The Egyptian Museum
57,98585,1,Old Cairo
57,98604,2,Al Azhar Mosque
57,98607,3,The Hanging Church
57,98623,2,Museum Of Modern Egyptian Art
57,98633,3,Statue of Ramesses II
57,98697,4,Cairo Tower
57,98799,4,Grand Egyptian Museum
57,98809,4,Pyramid of Khafre
57,98836,3,Giza Solar Boat Museum
57,98908,3,Red and Bent Pyramid
57,98961,2,Egypt Papyrus Museum
57,99005,1,Pyramid of Djoser
57,99007,1,Luxor Museum
57,99030,4,Mortuary Temple of Hatshepsut - Deir el-Bahari
57,99087,4,Valley of Artisans
57,99106,2,Avenue of Sphinxes
57,99112,3,Colossi of Memnon
57,99114,1,Temple of Seti
57,99117,4,Coptic Orthodox Church of Alexandria
57,99122,1,Bibliotheca Alexandrina - Library in Alexandria
57,99130,3,Citadel of Qaitbay or The Fort of Qaitbay
57,99145,5,Alexandria National Museum
57,99149,5,Stanley Bridge in Alexandria
57,99191,2,The Blue Hole of Dahab
57,99415,3,Mount Sinai
57,99437,3,St. Catherine's Monastery
57,99532,2,Dahab's Eel Garden
57,99574,3,Coloured Canyon
57,99636,3,Great Sand Sea in Siwa
57,99638,4,Mit Ghamr Dovecotes
57,99721,4,Samir Lama Memorial
57,99728,1,Magic Lake in Fayoum
57,99750,4,Fjord Bay
57,99764,4,Fortress of Shali in Siwa Oasis
57,99813,4,Philae Island
57,99846,3,Mahmya Island
57,99853,2,Sannur Valley Cave
57,99910,1,Great Pyramid of Giza
57,99917,4,Luxor Temple
57,99992,2,Nile River Cruise
57,100044,2,Valley of the Kings
57,100068,2,Egyptian Antiquities Museum
57,100083,3,Siwa Oasis at Libyan Border
57,100106,4,The White Desert in Farafra
57,100159,2,Sakkara Pyramids
57,100163,4,Mosque of Mohamed Ali
57,100194,2,Gezira Island
57,100226,5,Zamalk
57,100277,3,Great Sphinx of Giza
57,100302,2,Tiran Island
57,100304,3,Ras Muhammad National Park
57,100306,5,King Tutankhamun Museum
57,100326,3,Aqua Blue Water Park
57,100383,4,Old Market of Sharm
57,100390,3,Karnak Temple
57,100397,3,Temple of Medinat Habu
57,100487,4,Pyramids of Giza
57,100498,2,Khan-el-Khalili
57,100507,2,The Egyptian Museum
57,100527,3,Old Cairo
57,100553,5,Al Azhar Mosque
57,100556,3,The Hanging Church
57,100579,3,Museum Of Modern Egyptian Art
57,100611,5,Statue of Ramesses II
57,100714,4,Cairo Tower
57,100737,2,Grand Egyptian Museum
57,100810,4,Pyramid of Khafre
57,100843,2,Giza Solar Boat Museum
57,100882,4,Red and Bent Pyramid
57,100906,4,Egypt Papyrus Museum
57,101025,3,Pyramid of Djoser
57,101070,4,Luxor Museum
57,101072,5,Mortuary Temple of Hatshepsut - Deir el-Bahari
57,101074,4,Valley of Artisans
57,101076,5,Avenue of Sphinxes
57,101088,4,Colossi of Memnon
57,101112,3,Temple of Seti
57,101142,4,Coptic Orthodox Church of Alexandria
57,101283,3,Bibliotheca Alexandrina - Library in Alexandria
57,101360,4,Citadel of Qaitbay or The Fort of Qaitbay
57,101362,3,Alexandria National Museum
57,101415,3,Stanley Bridge in Alexandria
57,101423,1,The Blue Hole of Dahab
57,101525,4,Mount Sinai
57,101529,2,St. Catherine's Monastery
57,101531,5,Dahab's Eel Garden
57,101577,3,Coloured Canyon
57,101612,3,Great Sand Sea in Siwa
57,101739,2,Mit Ghamr Dovecotes
57,101741,4,Samir Lama Memorial
57,101765,2,Magic Lake in Fayoum
57,101864,5,Fjord Bay
57,101884,2,Fortress of Shali in Siwa Oasis
57,101895,2,Philae Island
57,101962,4,Mahmya Island
57,101973,3,Sannur Valley Cave
57,102007,4,Great Pyramid of Giza
57,102025,3,Luxor Temple
57,102033,2,Nile River Cruise
57,102058,1,Valley of the Kings
57,102066,3,Egyptian Antiquities Museum
57,102070,2,Siwa Oasis at Libyan Border
57,102084,1,The White Desert in Farafra
57,102088,5,Sakkara Pyramids
57,102123,4,Mosque of Mohamed Ali
57,102125,4,Gezira Island
57,102165,3,Zamalk
57,102194,3,Great Sphinx of Giza
57,102217,4,Tiran Island
57,102278,5,Ras Muhammad National Park
57,102338,4,King Tutankhamun Museum
57,102378,5,Aqua Blue Water Park
57,102407,5,Old Market of Sharm
57,102445,4,Karnak Temple
57,102481,5,Temple of Medinat Habu
57,102590,5,Pyramids of Giza
57,102602,5,Khan-el-Khalili
57,102666,4,The Egyptian Museum
57,102684,4,Old Cairo
57,102686,5,Al Azhar Mosque
57,102716,5,The Hanging Church
57,102720,4,Museum Of Modern Egyptian Art
57,102735,4,Statue of Ramesses II
57,102742,4,Cairo Tower
57,102747,4,Grand Egyptian Museum
57,102749,5,Pyramid of Khafre
57,102760,4,Giza Solar Boat Museum
57,102800,3,Red and Bent Pyramid
57,102802,4,Egypt Papyrus Museum
57,102819,2,Pyramid of Djoser
57,102823,1,Luxor Museum
57,102852,4,Mortuary Temple of Hatshepsut - Deir el-Bahari
57,102880,3,Valley of Artisans
57,102903,4,Avenue of Sphinxes
57,102984,4,Colossi of Memnon
57,102993,4,Temple of Seti
57,103027,3,Coptic Orthodox Church of Alexandria
57,103042,3,Bibliotheca Alexandrina - Library in Alexandria
57,103048,3,Citadel of Qaitbay or The Fort of Qaitbay
57,103075,3,Alexandria National Museum
57,103085,4,Stanley Bridge in Alexandria
57,103107,2,The Blue Hole of Dahab
57,103137,3,Mount Sinai
57,103141,2,St. Catherine's Monastery
57,103171,4,Dahab's Eel Garden
57,103210,4,Coloured Canyon
57,103219,3,Great Sand Sea in Siwa
57,103221,5,Mit Ghamr Dovecotes
57,103228,5,Samir Lama Memorial
57,103233,2,Magic Lake in Fayoum
57,103235,4,Fjord Bay
57,103245,3,Fortress of Shali in Siwa Oasis
57,103249,4,Philae Island
57,103253,4,Mahmya Island
57,103335,5,Sannur Valley Cave
57,103339,5,Great Pyramid of Giza
57,103341,4,Luxor Temple
57,103366,5,Nile River Cruise
57,103372,5,Valley of the Kings
57,103384,4,Egyptian Antiquities Museum
57,103449,4,Siwa Oasis at Libyan Border
57,103483,4,The White Desert in Farafra
57,103502,5,Sakkara Pyramids
57,103539,4,Mosque of Mohamed Ali
57,103543,5,Gezira Island
57,103596,4,Zamalk
57,103602,4,Great Sphinx of Giza
57,103606,4,Tiran Island
57,103609,5,Ras Muhammad National Park
57,103624,4,King Tutankhamun Museum
57,103655,4,Aqua Blue Water Park
57,103685,5,Old Market of Sharm
57,103688,5,Karnak Temple
57,103755,4,Temple of Medinat Habu
57,103772,5,Pyramids of Giza
57,103801,5,Khan-el-Khalili
57,103810,4,The Egyptian Museum
57,103819,5,Old Cairo
57,103865,3,Al Azhar Mosque
57,103883,5,The Hanging Church
57,103980,4,Museum Of Modern Egyptian Art
57,103984,3,Statue of Ramesses II
57,104017,4,Cairo Tower
57,104069,4,Grand Egyptian Museum
57,104074,3,Pyramid of Khafre
57,104076,5,Giza Solar Boat Museum
57,104078,5,Red and Bent Pyramid
57,104129,3,Egypt Papyrus Museum
57,104141,4,Pyramid of Djoser
57,104211,4,Luxor Museum
57,104218,5,Mortuary Temple of Hatshepsut - Deir el-Bahari
57,104241,5,Valley of Artisans
57,104243,4,Avenue of Sphinxes
57,104245,5,Colossi of Memnon
57,104272,5,Temple of Seti
57,104283,4,Coptic Orthodox Church of Alexandria
57,104303,3,Bibliotheca Alexandrina - Library in Alexandria
57,104337,5,Citadel of Qaitbay or The Fort of Qaitbay
57,104339,3,Alexandria National Museum
57,104374,4,Stanley Bridge in Alexandria
57,104419,2,The Blue Hole of Dahab
57,104457,2,Mount Sinai
57,104644,4,St. Catherine's Monastery
57,104760,2,Dahab's Eel Garden
57,104780,5,Coloured Canyon
57,104837,3,Great Sand Sea in Siwa
57,104841,4,Mit Ghamr Dovecotes
57,104863,2,Samir Lama Memorial
57,104875,3,Magic Lake in Fayoum
57,104879,2,Fjord Bay
57,104906,2,Fortress of Shali in Siwa Oasis
57,104908,2,Philae Island
57,104913,4,Mahmya Island
57,104925,3,Sannur Valley Cave
57,104944,3,Great Pyramid of Giza
57,105020,3,Luxor Temple
57,105037,4,Nile River Cruise
57,105121,2,Valley of the Kings
57,105197,1,Egyptian Antiquities Museum
57,105211,3,Siwa Oasis at Libyan Border
57,105213,2,The White Desert in Farafra
57,105246,1,Sakkara Pyramids
57,105250,3,Mosque of Mohamed Ali
57,105254,4,Gezira Island
57,105325,4,Zamalk
57,105351,3,Great Sphinx of Giza
57,105355,4,Tiran Island
57,105468,2,Ras Muhammad National Park
57,105504,1,King Tutankhamun Museum
57,105540,2,Aqua Blue Water Park
57,105585,3,Old Market of Sharm
57,105593,2,Karnak Temple
57,105653,4,Temple of Medinat Habu
57,105720,3,Pyramids of Giza
57,105731,2,Khan-el-Khalili
57,105746,3,The Egyptian Museum
57,105755,2,Old Cairo
57,105801,3,Al Azhar Mosque
57,105835,4,The Hanging Church
57,105844,2,Museum Of Modern Egyptian Art
57,105954,3,Statue of Ramesses II
57,106002,5,Cairo Tower
57,106062,2,Grand Egyptian Museum
57,106072,4,Pyramid of Khafre
57,106100,4,Giza Solar Boat Museum
57,106144,1,Red and Bent Pyramid
57,106330,5,Egypt Papyrus Museum
57,106438,4,Pyramid of Djoser
57,106441,4,Luxor Museum
57,106487,3,Mortuary Temple of Hatshepsut - Deir el-Bahari
